8334,2922526,X004267766,HQ755.8 .H335 1999,ALDERMAN,"unconventional families, hard choices, and the social good / Having and raising children :",,1999,6/21/99,1/21/14,2,13,3,1,2 17,FALSE,8898,1,0
8349,2897286,X004302134,HQ75.4 .J38 A3 1999,ALDERMAN,Tales of the Lavender Menace : a memoir of liberation /,"Jay, Karla.",1999,5/18/99,9/3/14,1,11,0,1,2 14,FALSE,8914,1,0
8351,2924267,X004267259,HQ1185 .W65 1999,ALDERMAN,Women and autobiography /,,1999,6/28/99,12/30/11,4,20,1,1,2,FALSE,8916,1,0
8352,2967147,X006120840,HQ1154 .G355 1999,ALDERMAN,Against purity : rethinking identity with Indian feminisms/,"Gedalof, Irene,",1999,11/17/99,11/11/14,2,9,1,1,2,FALSE,8917,1,0
8430,2936272,X004283228,HQ472 .U6 G47 1999,ALDERMAN,"the trade in erotica, 1920-1940 / Bookleggers and smuthounds :","Gertzman, Jay A.",1999,8/9/99,5/12/12,1,18,1,1,2,TRUE,9003,1,0
8453,2883347,X004265105,HQ1236.5 .E3 B68 1999,ALDERMAN,Engendering citizenship in Egypt /,"Botman, Selma.",1999,2/22/99,4/1/13,0,16,6,1,2,FALSE,9026,1,0
8481,2917319,X004319187,HQ1438 .S63 N45 1999,ALDERMAN,"women, race, and class in the South / Neither separate nor equal :",,1999,5/31/99,11/10/11,4,20,0,1,2,FALSE,9055,1,0
8487,3520933,X004393214,HQ536 .H27 1999,ALDERMAN,Marriage in a culture of divorce /,"Hackstaff, Karla B.,",1999,3/30/00,12/3/08,7,28,0,1,2,FALSE,9060,1,0
8493,2922737,X006027259,HQ1742 .K39 1999,ALDERMAN,Muslim women in India /,"Kazi, Seema.",1999,6/22/99,12/18/14,1,9,0,1,2,FALSE,9066,1,0
8496,2829181,X004153690,HQ1236.5 .U6 C66 1999,ALDERMAN,a revolution in progress / Women & public policy :,"Conway, M. Margaret (Mary Margaret),",1999,11/23/98,10/23/12,2,18,0,1,2,TRUE,9069,1,0
8567,2850606,X004153718,HQ1236.5 .U33 T35 1999,ALDERMAN,gender and parliamentary politics in Uganda / When hens begin to crow :,"Tamale, Sylvia",1999,11/23/98,4/10/17,2,2,9,1,2,TRUE,9148,1,0
8572,2937490,X004255968,HQ784 .T4 A29 1999,ALDERMAN,concepts and controversies / Advertising to children :,,1999,8/23/99,4/3/13,0,14,0,1,2 14,FALSE,9153,1,0
8615,2914767,X004319791,HQ1061 .A444 1999,ALDERMAN,a humanities perspective / Aging and identity :,,1999,5/24/99,12/10/15,1,5,0,1,2 14,FALSE,9209,1,0
8662,2872961,X004276373,HQ814 .C665 1999,ALDERMAN,"Coping with divorce, single parenting, and remarriage : a risk and resiliency perspective /",,1999,3/25/99,10/23/08,9,30,0,1,2 14,FALSE,9253,1,0
8730,3515288,X004354678,HQ777.3 .W36 1999,ALDERMAN,Bu an de tai yang : Zhongguo di yi dai du sheng zi nü xin li tan suo /,"Wang, Yuru.",1999,3/15/00,4/16/16,0,1,0,1,2,FALSE,9333,1,0
8782,2907876,X004268654,HQ77 .B7 1999,CLEMONS,"men, women, and drag / Girlfriend :","Brubach, Holly.",1999,4/28/99,2/12/11,2,21,0,1,3,FALSE,9398,0,0
8816,2908973,X004302729,HQ778.63 .M52 1999,ALDERMAN,the shaping of America's child care policy / Children's interests/mothers' rights :,"Michel, Sonya,",1999,5/3/99,5/15/13,2,13,1,1,2,FALSE,9435,0,0
8912,2961236,X004340645,HQ1090 .T52 1999,ALDERMAN,The decline of males /,"Tiger, Lionel,",1999,11/2/99,11/29/11,0,16,0,1,2,FALSE,9545,0,0
8946,2952417,X004255096,HQ759 .H784 1999,ALDERMAN,"a history of mothers, infants, and natural selection / Mother nature :","Hrdy, Sarah Blaffer,",1999,10/4/99,6/21/10,3,21,0,1,2 5 14,FALSE,9580,0,0
8980,3514871,X004412667,HQ777.9 .W53 1999,ALDERMAN,"Children of the French empire : miscegenation and colonial society in French West Africa, 1895-1960 /","White, Owen",1999,3/14/00,7/2/09,0,23,0,1,2,FALSE,9615,0,0
9019,2940715,X004295034,HQ1236 .D45 1999,ALDERMAN,Democratization and women's grassroots movements /,,1999,8/30/99,11/15/13,1,9,0,1,2,FALSE,9656,0,0
9027,4377839,X030117704,HQ1780 .T35 C44 1999,ALDERMAN,Dadaocheng cha mou ren di tu : fu nü de huo dong kong jian--jin bai nian lai de bian qian /,"Chen, Huiwen.",1999,7/7/06,12/20/10,0,1,0,1,2,TRUE,9665,0,0
9074,3552414,X004402611,HQ1397 .K75 1999 t.1,ALDERMAN,"la vie, la folie, les mots : Hannah Arendt, Melanie Klein, Colette / Le génie féminin :","Kristeva, Julia,",1999,7/24/00,2/11/15,3,6,0,3,2,TRUE,9718,0,0
9132,2924330,X004267174,HQ74 .F73 1999,ALDERMAN,Simone de Beauvoir and bisexuality / Identity without selfhood :,"Fraser, Mariam.",1999,6/28/99,7/17/15,2,3,2,1,2,FALSE,9787,0,0
9139,2914477,X004319722,HQ1426 .F885 1999,ALDERMAN,Women's figures : an illustrated guide to the economic progress of women in America /,"Furchtgott-Roth, Diana.",1999,5/24/99,7/29/11,2,17,0,1,2,FALSE,9797,0,0
9180,2892819,X004302913,HQ799 .G7 G45 1999,ALDERMAN,Asian adolescents in the West /,"Ghuman, Paul A. Singh (Paul Avtar Singh),",1999,5/3/99,2/17/14,2,8,0,1,2,TRUE,9842,0,0
9183,3492186,X004401601,HQ76.8 .U5 R53 1999,CLEMONS,"race, gender, religion as analogies / Identity and the case for gay rights :","Richards, David A. J.",1999,2/8/00,12/15/10,1,17,0,1,2 3 17,TRUE,9845,0,0
9184,2888333,X006028844,HQ518 .S655 1999,ALDERMAN,The sociology of the family : a reader /,,1999,3/8/99,8/30/13,3,10,0,1,2,FALSE,9846,0,0
9211,2909134,X004302402,HQ799.7 .T73 1999,ALDERMAN,"Transitions to adulthood in a changing economy : no work, no family, no future? /",,1999,5/17/99,4/28/14,1,7,4,1,2,FALSE,9874,0,0
9213,3712263,X004526827,HQ76.3 .G7 A24 1999,ALDERMAN,My father and myself /,"(Joe Randolph), Ackerley, J. R.",1999,4/23/01,9/19/13,1,4,1,1,2,FALSE,9876,0,0
9248,3736863,X006126842,HQ1587 .W67 1999,ALDERMAN,Women in towns : the social position of European urban women in a historical context /,,1999,7/24/01,4/23/14,0,1,8,1,2,FALSE,9914,0,0
9251,3745293,X004526214,HQ1381 .E44 1999,ALDERMAN,The Elgar companion to feminist economics /,,1999,7/26/01,4/16/12,4,8,0,1,2,FALSE,9917,0,0
9255,2910604,X004268709,HQ1154 .G695 1999,CLEMONS,The whole woman /,"Greer, Germaine,",1999,5/7/99,10/22/10,0,19,0,1,3,FALSE,9921,0,0
9274,3534359,X004400051,HQ1075.5 .I73 R43 1999,ALDERMAN,Reclaiming gender : transgressive identities in modern Ireland /,,1999,5/16/00,11/7/08,0,23,0,1,2,TRUE,9943,0,0
9317,2893629,X004276353,HQ767.5 .U5 B65 1999,ALDERMAN,The House of Atreus : abortion as a human rights issue /,"Bohan, James F.,",1999,3/22/99,5/15/13,2,10,1,1,2 14 17,FALSE,9993,0,0
9359,2940538,X004295015,HQ76.2 .R6 W56 1999,ALDERMAN,Roman homosexuality : ideologies of masculinity in classical antiquity /,"Williams, Craig A. (Craig Arthur),",1999,8/30/99,3/29/11,1,16,0,1,2,FALSE,10045,0,0
9531,2931520,X004323045,HQ1767 .W39 1999,ALDERMAN,Women in the Chinese enlightenment : oral and textual histories /,"Wang, Zheng,",1999,7/27/99,4/28/11,1,15,0,1,2,FALSE,10238,0,0
9573,2915484,X004313391,HQ638.2 .M37 1999,ALDERMAN,Marriages in Russia : couples during the economic transition /,,1999,6/14/99,5/15/15,1,1,2,1,2,FALSE,10282,0,0
9574,3511238,X006115820,HQ1075.5 .Z33 S35 1999,ALDERMAN,"youth and gender in George compound, Zambia / Recycled inequalities :","Schlyter, Ann.",1999,3/2/00,4/1/14,0,3,3,1,2,FALSE,10283,0,0
9591,2956168,X004325574,HQ1421 .M43 1999,ALDERMAN,representations in popular culture / Mediated women :,,1999,10/18/99,6/19/08,2,24,0,1,2,FALSE,10301,0,0
9650,2949341,X004325578,HQ777.6 .G35 1999,ALDERMAN,Ask the children : what America's children really think about working parents /,"Galinsky, Ellen.",1999,10/18/99,5/21/08,3,24,0,1,2,FALSE,10364,0,0
9661,2875149,X004290332,HQ76.3 .U5 S76 1999,ALDERMAN,"commitment, marriage, and family in lesbian and gay relationships / From this day forward :","Stiers, Gretchen A.,",1999,2/2/99,5/2/08,2,26,0,1,2 14,FALSE,10376,0,0
9676,2912631,X004302196,HQ75.6 .U5 L47 1999,ALDERMAN,reflections on theory and practice / Lesbians and lesbian families :,,1999,5/17/99,4/7/11,0,15,0,1,2,TRUE,10391,0,0
9718,2918756,X004313637,HQ755.85 .F583 1999,ALDERMAN,"The primary triangle : a developmental systems view of mothers, fathers and infants /","Fivaz-Depeursinge, Elisabeth.",1999,6/7/99,3/9/15,1,1,0,1,2,FALSE,10433,0,0
9792,2904645,X004319936,HQ782 .J63 1999,ALDERMAN,Play and early childhood development /,"(James Ewald), Johnson, James E.",1999,5/24/99,5/11/09,0,21,0,1,2,FALSE,10512,0,0
9858,2921513,X006027177,HQ1662 .M389 1999,ALDERMAN,female Bolsheviks and women workers in 1917 / Midwives of the revolution :,"McDermid, Jane.",1999,6/16/99,7/17/13,1,6,13,1,2,FALSE,10583,0,0
9898,2944885,X004253350,HQ1237 .O5 1999,ALDERMAN,On feminist ethics and politics /,,1999,9/13/99,1/3/13,1,7,0,1,2,FALSE,10631,0,0
9914,3504631,X004401404,HQ1063.2 .U6 F73 1999,ALDERMAN,how baby boomers will revolutionize retirement and transform America / Prime time :,"Freedman, Marc.",1999,2/10/00,5/24/12,1,8,0,1,2 14,TRUE,10648,0,0
9918,2865304,X004153256,HQ79 .M36 1999,ALDERMAN,Object lessons : how to do things with fetishism /,"McCallum, E. L. (Ellen Lee),",1999,12/21/98,2/2/10,1,19,0,1,2,FALSE,10653,0,0
9951,2907197,X004296841,HQ1236.5 .U6 W4 1999,ALDERMAN,"American women and political parties, 1880-1960 / We have come to stay :",,1999,4/26/99,8/29/12,1,9,0,1,2,FALSE,10689,0,0
9990,2975192,X004324582,HQ518 .H154 1999,ALDERMAN,Handbook of marriage and the family /,,1999,1/7/00,12/3/10,4,13,0,1,2 14,FALSE,10730,0,0
10028,2938366,X006006537,HQ1206 .G4 1999,ALDERMAN,Geographies of new femininities /,,1999,8/17/99,10/4/13,1,4,0,1,2,FALSE,10770,0,0
10034,3490883,X004345664,HQ1381 .V35 1999,ALDERMAN,feminist pedagogy and economics / Valuing us all :,,1999,1/25/00,4/13/14,0,1,0,1,2,FALSE,10777,0,0
10072,2934281,X004283738,HQ799.7 .V53 1999,ALDERMAN,"Girls on the verge : debutante dips, gang drive-bys, and other initiations /","Vida, Vendela.",1999,8/2/99,7/23/10,4,15,0,1,2,FALSE,10818,0,0
10107,2936258,X004283243,HQ1726 .R36 1999,ALDERMAN,Women in Asia : restoring women to history /,"Ramusack, Barbara N.",1999,8/9/99,10/20/12,3,7,0,1,2,FALSE,10855,0,0
10145,3514125,X004394401,HQ1735.3 .R63 1999,ALDERMAN,the Hindu tradition in the Indian women's movement / Tradition and liberation :,"Robinson, Catherine A.",1999,3/23/00,4/9/10,1,14,0,1,2,FALSE,10898,0,0
10216,3716740,X004501351,HQ1595 .R94 D5 1999,ALDERMAN,Emigration and empire : the life of Maria S. Rye /,"Diamond, Marion,",1999,5/9/01,6/23/08,0,17,0,1,2,TRUE,10977,0,0
10296,2948808,X004255662,HQ1061 .M67 1999,ALDERMAN,"Mother time : women, aging, and ethics /",,1999,9/27/99,3/19/14,2,1,0,1,2,FALSE,11065,0,0
10337,3728377,X004529298,HQ1784 .K43 1999 v.3,ALDERMAN,Qa??yat al-mar?ah /,"Kha??b, Mu?ammad K?mil.",1999,4/1/02,9/4/11,3,5,0,3,2,TRUE,11110,0,0
10354,2855862,X004220677,HQ535 .A583 1999,ALDERMAN,a multicultural reader / American families :,,1999,11/20/98,4/23/09,4,20,0,1,2,FALSE,11127,0,0
10364,7741596,X032209103,HQ1557 .G64 1999,ALDERMAN,Mujeres e imaginarios : Quito en los inicios de la modernidad /,"Goetschel, Ana María.",1999,9/28/18,1/1/00,0,0,0,1,2,FALSE,11137,0,0
10366,2827179,X004200753,HQ782 .H84 1998,ALDERMAN,"Children, play, and development /","Hughes, Fergus P.",1999,10/12/98,5/18/09,0,20,0,1,2,FALSE,11139,0,0
10407,2929818,X004283216,HQ76.2 .U5 N37 1999,ALDERMAN,Gay men's friendships : invincible communities /,"Nardi, Peter M.",1999,8/10/99,1/2/13,0,12,0,2,2 3,FALSE,11184,0,0
10451,3506171,X006121426,HQ1073 .W36 1999,ALDERMAN,On bereavement : the culture of grief /,"Walter, Tony,",1999,2/17/00,12/18/09,2,14,0,1,2,FALSE,11234,0,0
10454,2957224,X004340987,HQ1185 .W67 1999,ALDERMAN,"the theory, practice and writing of feminist auto/biography / Women's lives into print :",,1999,10/21/99,10/11/10,1,12,0,1,2,FALSE,11238,0,0
10469,2893716,X004276509,HQ800.4 .U6 R68 1999,CLEMONS,On the loose : big-city days and nights of three single women /,"Roth, Melissa.",1999,3/22/99,8/22/12,0,7,0,1,3,TRUE,11254,0,0
10512,3588817,X004487299,HQ1075.5 .I4 G46 1999 v.1,ALDERMAN,Gender and society in India /,,1999,12/11/00,4/11/11,7,11,0,2,2,TRUE,11302,0,0
10630,2908968,X004302735,HQ767.9 .C83 1999,ALDERMAN,Cultural processes in child development /,,1999,5/3/99,10/16/11,2,9,0,1,2,FALSE,11431,0,0
10784,2911718,X004268715,HQ755.85 .B49 1999,CLEMONS,Between mothers and sons : women writers talk about having sons and raising men /,,1999,5/12/99,6/15/12,0,6,6,1,3,FALSE,11597,0,0
10806,2865901,X004341914,HQ734 .N68 1999,ALDERMAN,"Parenting and child development in ""nontraditional"" families /",,1999,10/21/99,5/9/08,4,19,0,1,2,FALSE,11619,0,0
10866,2911026,X004306157,HQ1413 .G74 W35 1999,CLEMONS,"Germaine Greer, untamed shrew /","Wallace, Christine,",1999,5/10/99,10/17/13,1,1,3,1,3,FALSE,11681,0,0
10886,2922533,X004267759,HQ1715.5 .G46 1999,ALDERMAN,women and society in Yugoslavia and the Yugoslav successor states / Gender politics in the Western Balkans :,,1999,6/21/99,9/6/13,0,1,4,1,2,FALSE,11701,0,0
10895,2927094,X004323008,HQ798 .B43 1999,ALDERMAN,Beyond appearance : a new look at adolescent girls /,,1999,7/27/99,4/20/11,2,9,0,1,2 14,FALSE,11711,0,0
11037,4216948,X004995277,HQ1572 .M36 1999,ALDERMAN,"género, higiene y cultura en la Lima del novecientos / Limpias y modernas :","Mannarelli, María Emma,",1999,12/20/04,6/20/08,0,4,0,1,2,FALSE,11870,0,0
11155,4240458,X004894731,HQ755.5 .C9 G27 1999,ALDERMAN,En busca de la raza perfecta : eugenesia e higiene en Cuba (1898-1958) /,"García González, Armando.",1999,4/18/05,5/12/08,0,3,0,1,2,TRUE,11998,0,0
11163,2940679,X004295073,HQ1180 .D48 1999,ALDERMAN,feminism and social research / Liberating method :,"DeVault, Marjorie L.,",1999,8/30/99,11/19/08,1,16,0,1,2,FALSE,12006,0,0
11171,2890922,X004276796,HQ759 .M394 1999,ALDERMAN,The mask of motherhood : how becoming a mother changes everything and why we pretend it doesn't /,"Maushart, Susan,",1999,3/15/99,5/13/08,1,19,0,1,2,FALSE,12015,0,0
11200,2886291,X004276956,HQ799.5 .F73 1999,ALDERMAN,cross-national perspectives / From education to work :,,1999,3/15/99,5/7/12,1,5,3,1,2,FALSE,12047,0,0
11280,3490027,X030856613,HQ1769 .M36 D56 1999,ALDERMAN,Man zu de fu nü sheng huo yu hun yin zhi du yan jiu /,"Ding, Yizhuang,",1999,1/21/00,10/5/12,0,1,0,1,2,TRUE,12125,0,0
11299,3494081,X004354485,HQ1240.5 .M6 V37 1999,ALDERMAN,"Género, sustentabilidad y cambio social en el México rural /",,1999,2/3/00,11/9/11,0,4,0,1,2,TRUE,12143,0,0
11330,3960238,X004659357,HQ773 .P72 1999,ALDERMAN,Practical ideas for addressing challenging behaviors /,,1999,8/21/03,9/14/09,0,2,0,1,2,FALSE,12178,0,0
11350,2917318,X004319188,HQ1064 .G7 B52 1999,ALDERMAN,Ageing and popular culture /,"Blaikie, Andrew.",1999,5/31/99,4/19/12,1,4,4,1,2,FALSE,12200,0,0
11416,2869711,X004220762,HQ76.2 .B6 P37 1999,ALDERMAN,"Beneath the equator : cultures of desire, male homosexuality, and emerging gay communities in Brazil /","(Richard Guy), Parker, Richard G.",1999,1/15/99,10/5/10,1,10,0,1,2,FALSE,12271,0,0
11465,2960631,X006107524,HQ1154 .S348 1999,ALDERMAN,"gender, psychology, politics / Why feminism? :","Segal, Lynne.",1999,11/1/99,5/18/10,1,9,0,1,2,FALSE,12325,0,0
11500,2963932,X004339529,HQ684 .S38 1999,ALDERMAN,Velvet bonds : the Chinese family /,"Saso, Michael R.",1999,11/8/99,6/17/09,2,12,0,1,2,FALSE,12359,0,0
11518,2896103,X004289252,HQ1233 .T35 1999,ALDERMAN,Talking leadership : conversations with powerful women /,,1999,4/21/99,4/19/11,0,7,0,1,2 14,FALSE,12376,0,0
11543,2868072,X006073681,HQ1190 .W42 1999,ALDERMAN,"Feminism, theory, and the politics of difference /","Weedon, Chris.",1999,1/11/99,11/26/10,4,18,0,2,2 3,FALSE,12398,0,0
11552,2932739,X004283652,HQ1240 .D37 1999,ALDERMAN,"feminist perspectives on population, environment, and development / Dangerous intersections :",,1999,8/2/99,6/18/08,1,16,0,1,2,FALSE,12406,0,0
11597,2967216,X004351684,HQ1767 .P74 1999,ALDERMAN,women in the Chinese literati tradition / Presence and presentation :,,1999,12/20/99,12/30/10,2,6,0,1,2,FALSE,12448,0,0
11614,2924298,X004267211,HQ75.8 .H67 A3 1999,ALDERMAN,growing up gay at the movies / Widescreen dreams :,"Horrigan, Patrick E.",1999,6/28/99,5/6/11,0,6,0,1,2,FALSE,12465,0,0
11621,2968991,X004351133,HQ1075.5 .A785 T73 1999,ALDERMAN,"Transnational Asia Pacific : gender, culture, and the public sphere /",,1999,11/23/99,6/11/08,5,15,0,1,2,TRUE,12472,0,0
11629,3804322,X004569783,HQ1170 .B44 1999,ALDERMAN,Muslim women in a multi-ethnic society. Between two worlds :,,1999,1/11/02,4/9/10,1,3,0,1,2,FALSE,12478,0,0
11671,2943918,X004341492,HQ76.8 .U5 W584 1999,CLEMONS,"Witness to revolution : the Advocate reports on gay and lesbian politics, 1967-1999 /",,1999,9/9/99,4/8/10,0,9,0,1,3,FALSE,12521,0,0
11720,3801525,X004595868,HQ1236.5 .F8 B38 1999,ALDERMAN,Comment les femmes changent la politique : et pourquoi les hommes résistent /,"Bataille, Philippe,",1999,12/27/01,6/18/08,0,9,0,1,2,FALSE,12566,0,0
11779,2948816,X004255654,HQ1762 .M64 1999,ALDERMAN,The mountain is moving : Japanese women's lives /,"Morley, Patricia A.",1999,9/27/99,8/27/08,1,14,0,1,2,FALSE,12632,0,0
11796,2869721,X004220750,HQ1413 .R6 K65 1998,ALDERMAN,The American life of Ernestine L. Rose /,"Kolmerten, Carol A.,",1999,1/15/99,6/21/11,1,6,0,1,2,FALSE,12650,0,0
11800,2941477,X006006558,HQ1154 .W8795 1999,ALDERMAN,Women and social class : international feminist perspectives /,,1999,9/2/99,11/7/11,2,3,0,1,2,FALSE,12654,0,0
11819,2918412,X006027381,HQ1075 .G4648 1999,ALDERMAN,"Gender, power and the household /",,1999,6/7/99,12/30/09,3,10,0,1,2,FALSE,12674,0,0
11845,2937447,X004295718,HQ759.48 .G37 1999,ALDERMAN,Weaving work and motherhood /,"Garey, Anita Ilta,",1999,8/16/99,3/31/09,4,12,0,1,2,FALSE,12702,0,0
11872,3593033,X004487647,HQ1742 .G474 1999,ALDERMAN,Gender justice in India /,,1999,12/21/00,6/25/08,1,11,0,1,2,FALSE,12726,0,0
11896,2893199,X006018328,HQ767.52 .A2 1999,ALDERMAN,Abortion in the developing world /,,1999,3/22/99,10/11/09,2,11,0,1,2,FALSE,12754,0,0
11910,2952401,X004808353,HQ76.25 .B65 1999,ALDERMAN,Conversations about psychology and sexual orientation /,"Bohan, Janis S.",1999,7/9/04,5/2/08,2,2,0,1,2,FALSE,12770,0,0
11911,3806865,X004569617,HQ1743 .H87 1999,ALDERMAN,Breaking stereotypes two generations of Muslim women /,"Hussain, Sabiha.",1999,1/18/02,6/25/08,0,8,0,1,2,FALSE,12771,0,0
11914,2971803,X004351980,HQ64 .S74 1999,ALDERMAN,an illustrated guide to sacred sex / The cosmic embrace :,"Stevens, John,",1999,12/20/99,4/30/08,5,14,0,1,2,FALSE,12775,0,0
12091,2919847,X004320484,HQ76.13 .G74 1999,CLEMONS,an unexpected journey to parenthood / The velveteen father :,"Green, Jesse,",1999,6/11/99,7/2/08,1,14,0,1,3,FALSE,12968,0,0
12093,2908992,X004302708,HQ74 .W55 1999,ALDERMAN,Sexual pathways : adapting to dual sexual attraction /,"Williams, Mark JK,",1999,5/3/99,3/2/11,4,5,0,1,2,FALSE,12970,0,0
12094,3517744,X004443367,HQ1462 .E43 1999,ALDERMAN,Las trampas de la identidad en un mundo de mujeres /,"Elizondo Huerta, Aurora.",1999,3/22/00,1/25/11,0,3,0,1,2,FALSE,12971,0,0
12105,2967342,X004375056,HQ23 .G7 1999,ALDERMAN,The culture of sexism /,"Götz, Ignacio L.",1999,11/17/99,9/28/10,4,5,0,1,2,FALSE,12982,0,0
12144,2938390,X006006475,HQ21 .J33 1999,ALDERMAN,Heterosexuality in question /,"Jackson, Stevi.",1999,8/17/99,3/2/11,1,4,0,1,2 14,FALSE,13027,0,0
12219,2886307,X004289381,HQ801 .M75 1999,ALDERMAN,The technique of the love affair /,"Moore, Doris Langley,",1999,4/19/99,6/4/08,2,14,0,1,2,FALSE,13112,0,0
12226,3579986,X004417050,HQ774.5 .P67 1999,ALDERMAN,Young children's behaviour : practical approaches for caregivers and teachers /,"Porter, Louise,",1999,1/3/01,9/14/09,0,5,0,1,2,FALSE,13121,0,0
12266,2899407,X004289737,HQ777.65 .B45 1999,ALDERMAN,alone and with others while parents work / The after-school lives of children :,"Belle, Deborah.",1999,4/12/99,5/21/08,0,24,0,2,2,FALSE,13158,0,0
12301,2919130,X006120780,HQ1236.5 .G7 F43 1999,ALDERMAN,Women's work : the story of the Northern Ireland Women's Coalition /,"Fearon, Kate.",1999,6/9/99,10/18/10,0,5,0,1,2,TRUE,13193,0,0
12419,2967368,X004375091,HQ1063.2 .U6 B44 1999,ALDERMAN,Behavioral dimensions of retirement economics /,,1999,11/17/99,6/15/11,0,1,0,1,2 17,FALSE,13326,0,0
12425,3694984,X004472160,HQ783 .W43 1999,ALDERMAN,How to promote children's social and emotional competence /,"Webster-Stratton, Carolyn.",1999,4/12/01,12/10/08,0,6,0,1,2,FALSE,13333,0,0
12477,2941195,X004253376,HQ536 .H325 1999,ALDERMAN,Care and equality : inventing a new family politics /,"Harrington, Mona,",1999,9/14/99,5/7/08,1,29,0,3,2 3,FALSE,13391,0,0
12521,2973587,X004279392,HQ759 .M8732 1999,ALDERMAN,rethinking contemporary maternal dilemmas / Mother troubles :,,1999,12/7/99,11/1/09,1,6,0,1,2,FALSE,13433,0,0
12525,3456167,X004351740,HQ971 .S55 1999,ALDERMAN,Families and communes : an examination of nontraditional lifestyles /,"Smith, William L.,",1999,12/20/99,12/8/08,0,9,0,1,2,FALSE,13437,0,0
12565,2935334,X004295464,HQ777.65 .R63 1999,ALDERMAN,unlocking doors for children and their families / Latchkey kids :,,1999,8/23/99,4/10/08,0,12,0,1,2,FALSE,13483,0,0
12567,2922555,X004267730,HQ796 .D335 1999,ALDERMAN,Youth crisis : growing up in the high-risk society /,"Davis, Nanette J.",1999,6/21/99,5/27/08,0,12,0,1,2,FALSE,13485,0,0
12582,3529072,X004455299,HQ1149 .F8 R69 1999,ALDERMAN,"Royaume de fémynie : pouvoirs, contraintes, espaces de liberté des femmes, de la Renaissance à la Fronde /",,1999,4/26/00,10/2/09,0,5,0,1,2,TRUE,13502,0,0
12608,3768991,X004541672,HQ1090 .D675 1999,ALDERMAN,Behold the man : the hype and selling of male beauty in media and culture /,"Dotson, Edisol W.",1999,8/13/01,6/11/08,3,6,0,1,2,FALSE,13532,0,0
12683,2890923,X004276795,HQ1154 .E76 1999,ALDERMAN,Women crossing boundaries : a psychology of immigration and transformations of sexuality /,"Espin, Oliva.",1999,3/15/99,6/16/08,0,12,0,1,2,FALSE,13608,0,0
12694,2967434,X004279455,HQ1421 .P65 1999,ALDERMAN,"everyday narratives of childbirth / Telling bodies, performing birth :","Pollock, Della.",1999,12/8/99,6/19/08,0,10,0,1,2 14,FALSE,13618,0,0
12702,2942173,X004255875,HQ766.5 .E872 F76 1999,ALDERMAN,a resource to public policies and reproductive behavior in Central and Eastern Europe from 1917 to the present / From abortion to contraception :,,1999,9/20/99,6/26/09,0,7,0,1,2,TRUE,13626,0,0
12713,2968867,X004351234,HQ1593 .B78 1999,ALDERMAN,Women in Britain since 1900 /,"Bruley, Sue.",1999,11/23/99,6/23/08,1,10,0,1,2,FALSE,13639,0,0
12748,2868186,X004283180,HQ728 .T54 1999,ALDERMAN,Till death do us part : a multicultural anthology on marriage /,,1999,8/9/99,5/9/08,1,11,0,1,2,FALSE,13677,0,0
12751,3588816,X004487285,HQ1742 .V368 1999,ALDERMAN,a sociological study / Female headed households in patriarchal society :,"Vardhan, Ranjay,",1999,12/11/00,6/25/08,2,7,0,1,2,FALSE,13681,0,0
12758,2880671,X004265693,HQ27 .B68 1999,ALDERMAN,the school counselor's guide to handling tough adolescent problems / All about sex :,"Bradley, Loretta J.,",1999,2/15/99,2/18/08,0,13,0,1,2,FALSE,13689,0,0
12759,3527370,X004410756,HQ799.2 .V56 Y6 1999,ALDERMAN,a selective bibliography with abstracts / Youth violence :,,1999,4/20/00,4/2/09,1,6,0,1,2,FALSE,13690,0,0
12801,2886290,X004276948,HQ783 .H88 1999,ALDERMAN,Building character and culture /,"Hutcheon, Pat Duffy.",1999,3/15/99,4/26/10,0,5,0,1,2,FALSE,13733,0,0
12805,2967358,X004351649,HQ759 .H667 1999,ALDERMAN,Raising Raul : adventures raising myself and my son /,"Hinojosa, Maria.",1999,11/17/99,5/13/08,0,10,0,1,2,FALSE,13738,0,0
12807,3507070,X004406032,HQ1190 .I77 1999,ALDERMAN,Is feminist philosophy philosophy? /,,1999,2/18/00,6/16/08,4,9,0,1,2,FALSE,13740,0,0
12808,3518403,X004312283,HQ783 .C85 1999,ALDERMAN,"theory, research, and applications in India / Culture, socialization and human development :",,1999,3/23/00,5/21/08,1,9,0,1,2,FALSE,13741,0,0
12830,3888216,X004641393,HQ1170 .R42 1999,ALDERMAN,Reaching out changing our lives : outreach strategies and Women Living Under Muslim Laws /,,1999,10/1/02,6/16/08,0,2,0,1,2,FALSE,13768,0,0
12890,2973556,X004279434,HQ1190 .C67 1999,ALDERMAN,"ethical feminism, deconstruction, and the law / Beyond accommodation :","Cornell, Drucilla.",1999,12/7/99,3/23/10,0,3,0,1,2,FALSE,13834,0,0
12935,2974654,X004405254,HQ1391 .F7 G84 1999,ALDERMAN,essai sur la répartition du pouvoir de 1943 à 1979 / Les femmes et la République :,"Guéraiche, William.",1999,12/10/99,11/14/09,0,4,0,1,2,TRUE,13880,0,0
12939,2909446,X006027098,HQ799.8 .G72 B57 1999,ALDERMAN,The last of the hippies.,"Stone, C. J.,",1999,5/5/99,11/18/08,0,9,0,1,2,FALSE,13884,0,0
